attendId,empId,month,year,workDays,absenceDays,overtimeHours,lateCount
ATT0003568,EMP0298,4,2024,21,3,14,0
ATT0003569,EMP0298,5,2024,21,2,13,0
ATT0003570,EMP0298,6,2024,21,0,0,1
ATT0003571,EMP0298,7,2024,22,2,15,1
ATT0003572,EMP0298,8,2024,22,2,5,1
ATT0003573,EMP0298,9,2024,20,0,18,0
ATT0003574,EMP0298,10,2024,18,3,2,0
ATT0003575,EMP0298,11,2024,20,2,20,3
ATT0003576,EMP0298,12,2024,21,1,3,1
ATT0003577,EMP0299,1,2024,18,3,15,3
ATT0003578,EMP0299,2,2024,21,2,1,1
ATT0003579,EMP0299,3,2024,21,1,13,2
ATT0003580,EMP0299,4,2024,19,0,13,0
ATT0003581,EMP0299,5,2024,21,3,13,2
ATT0003582,EMP0299,6,2024,18,0,14,0
ATT0003583,EMP0299,7,2024,19,1,3,0
ATT0003584,EMP0299,8,2024,21,0,11,0
ATT0003585,EMP0299,9,2024,19,1,20,1
ATT0003586,EMP0299,10,2024,20,0,4,1
ATT0003587,EMP0299,11,2024,20,2,1,1
ATT0003588,EMP0299,12,2024,21,3,4,1
ATT0003589,EMP0300,1,2024,22,0,6,3
ATT0003590,EMP0300,2,2024,21,1,10,3
ATT0003591,EMP0300,3,2024,21,3,17,0
ATT0003592,EMP0300,4,2024,20,0,18,0
ATT0003593,EMP0300,5,2024,20,1,2,0
ATT0003594,EMP0300,6,2024,18,2,19,1
ATT0003595,EMP0300,7,2024,20,0,14,1
ATT0003596,EMP0300,8,2024,21,3,2,1
ATT0003597,EMP0300,9,2024,20,2,6,0
ATT0003598,EMP0300,10,2024,20,3,15,2
ATT0003599,EMP0300,11,2024,20,3,19,2
ATT0003600,EMP0300,12,2024,22,0,13,2
ATT0003601,EMP0301,1,2024,21,3,12,0
ATT0003602,EMP0301,2,2024,22,0,20,1
ATT0003603,EMP0301,3,2024,22,2,0,1
ATT0003604,EMP0301,4,2024,21,2,2,1
ATT0003605,EMP0301,5,2024,22,1,14,1
ATT0003606,EMP0301,6,2024,22,3,0,3
ATT0003607,EMP0301,7,2024,21,0,3,2
ATT0003608,EMP0301,8,2024,20,3,20,0
ATT0003609,EMP0301,9,2024,18,1,16,3
ATT0003610,EMP0301,10,2024,21,1,4,1
ATT0003611,EMP0301,11,2024,18,0,17,2
ATT0003612,EMP0301,12,2024,18,2,7,2
ATT0003613,EMP0302,1,2024,18,1,4,1
ATT0003614,EMP0302,2,2024,19,0,18,3
ATT0003615,EMP0302,3,2024,21,3,2,0
ATT0003616,EMP0302,4,2024,21,1,16,2
ATT0003617,EMP0302,5,2024,19,3,19,2
ATT0003618,EMP0302,6,2024,22,1,8,0
ATT0003619,EMP0302,7,2024,22,1,3,2
ATT0003620,EMP0302,8,2024,19,0,6,3
ATT0003621,EMP0302,9,2024,18,0,7,1
ATT0003622,EMP0302,10,2024,18,2,10,3
ATT0003623,EMP0302,11,2024,20,3,13,0
ATT0003624,EMP0302,12,2024,21,2,19,3
ATT0003625,EMP0303,1,2024,20,2,11,1
ATT0003626,EMP0303,2,2024,18,0,4,2
ATT0003627,EMP0303,3,2024,22,2,8,2
ATT0003628,EMP0303,4,2024,21,1,11,2
ATT0003629,EMP0303,5,2024,22,0,19,1
ATT0003630,EMP0303,6,2024,22,2,0,0
ATT0003631,EMP0303,7,2024,21,3,1,3
ATT0003632,EMP0303,8,2024,19,3,5,3
ATT0003633,EMP0303,9,2024,19,1,0,2
ATT0003634,EMP0303,10,2024,18,2,9,1
ATT0003635,EMP0303,11,2024,20,2,10,3
ATT0003636,EMP0303,12,2024,21,0,10,1
ATT0003637,EMP0304,1,2024,21,2,0,1
ATT0003638,EMP0304,2,2024,22,1,5,2
ATT0003639,EMP0304,3,2024,21,0,5,1
ATT0003640,EMP0304,4,2024,18,0,8,0
ATT0003641,EMP0304,5,2024,20,2,1,3
ATT0003642,EMP0304,6,2024,18,3,18,1
ATT0003643,EMP0304,7,2024,18,3,18,1
ATT0003644,EMP0304,8,2024,21,3,20,1
ATT0003645,EMP0304,9,2024,21,3,12,0
ATT0003646,EMP0304,10,2024,19,0,12,3
ATT0003647,EMP0304,11,2024,18,1,4,1
ATT0003648,EMP0304,12,2024,21,3,2,0
ATT0003649,EMP0305,1,2024,22,0,19,2
ATT0003650,EMP0305,2,2024,21,1,16,1
ATT0003651,EMP0305,3,2024,19,3,20,0
ATT0003652,EMP0305,4,2024,22,0,7,2
ATT0003653,EMP0305,5,2024,18,1,8,3
ATT0003654,EMP0305,6,2024,19,0,15,3
ATT0003655,EMP0305,7,2024,20,0,20,1
ATT0003656,EMP0305,8,2024,21,3,2,2
ATT0003657,EMP0305,9,2024,19,0,20,3
ATT0003658,EMP0305,10,2024,18,2,8,1
ATT0003659,EMP0305,11,2024,22,3,16,1
ATT0003660,EMP0305,12,2024,20,3,3,1
ATT0003661,EMP0306,1,2024,20,3,8,2
ATT0003662,EMP0306,2,2024,19,1,19,3
ATT0003663,EMP0306,3,2024,22,2,16,1
ATT0003664,EMP0306,4,2024,20,2,11,0
ATT0003665,EMP0306,5,2024,22,2,15,3
ATT0003666,EMP0306,6,2024,20,2,8,3
ATT0003667,EMP0306,7,2024,20,0,1,0
ATT0003668,EMP0306,8,2024,21,3,12,0
ATT0003669,EMP0306,9,2024,20,0,4,1
ATT0003670,EMP0306,10,2024,19,3,11,0
ATT0003671,EMP0306,11,2024,21,2,9,1
ATT0003672,EMP0306,12,2024,21,3,10,0
ATT0003673,EMP0307,1,2024,20,2,9,0
ATT0003674,EMP0307,2,2024,20,3,1,1
ATT0003675,EMP0307,3,2024,21,0,13,0
ATT0003676,EMP0307,4,2024,22,1,5,3
ATT0003677,EMP0307,5,2024,22,3,16,3
ATT0003678,EMP0307,6,2024,21,2,3,0
ATT0003679,EMP0307,7,2024,19,3,9,0
ATT0003680,EMP0307,8,2024,21,0,0,1
ATT0003681,EMP0307,9,2024,18,0,6,3
ATT0003682,EMP0307,10,2024,18,2,2,3
ATT0003683,EMP0307,11,2024,20,1,19,3
ATT0003684,EMP0307,12,2024,21,3,4,3
ATT0003685,EMP0308,1,2024,19,2,1,0
ATT0003686,EMP0308,2,2024,20,3,18,2
ATT0003687,EMP0308,3,2024,18,0,15,3
ATT0003688,EMP0308,4,2024,20,0,14,1
ATT0003689,EMP0308,5,2024,19,0,6,0
ATT0003690,EMP0308,6,2024,19,3,0,2
ATT0003691,EMP0308,7,2024,20,1,9,3
ATT0003692,EMP0308,8,2024,22,2,18,1
ATT0003693,EMP0308,9,2024,19,1,13,2
ATT0003694,EMP0308,10,2024,19,0,9,1
ATT0003695,EMP0308,11,2024,20,3,4,3
ATT0003696,EMP0308,12,2024,19,3,15,1
ATT0003697,EMP0309,1,2024,21,1,4,0
ATT0003698,EMP0309,2,2024,22,0,5,2
ATT0003699,EMP0309,3,2024,18,3,4,1
ATT0003700,EMP0309,4,2024,20,3,0,2
ATT0003701,EMP0309,5,2024,20,0,19,1
ATT0003702,EMP0309,6,2024,21,1,15,2
ATT0003703,EMP0309,7,2024,20,0,19,3
ATT0003704,EMP0309,8,2024,18,1,20,3
ATT0003705,EMP0309,9,2024,21,0,19,2
ATT0003706,EMP0309,10,2024,20,3,12,3
ATT0003707,EMP0309,11,2024,20,3,6,0
ATT0003708,EMP0309,12,2024,18,2,5,1
ATT0003709,EMP0310,1,2024,22,3,12,1
ATT0003710,EMP0310,2,2024,20,2,20,2
ATT0003711,EMP0310,3,2024,20,2,9,0
ATT0003712,EMP0310,4,2024,22,2,10,1
ATT0003713,EMP0310,5,2024,19,3,15,0
ATT0003714,EMP0310,6,2024,18,3,10,2
ATT0003715,EMP0310,7,2024,21,2,6,3
ATT0003716,EMP0310,8,2024,19,2,18,1
ATT0003717,EMP0310,9,2024,19,1,10,2
ATT0003718,EMP0310,10,2024,18,3,17,3
ATT0003719,EMP0310,11,2024,22,2,15,1
ATT0003720,EMP0310,12,2024,18,0,14,0
ATT0003721,EMP0311,1,2024,18,1,19,0
ATT0003722,EMP0311,2,2024,20,0,6,1
ATT0003723,EMP0311,3,2024,18,0,9,3
ATT0003724,EMP0311,4,2024,20,2,19,0
ATT0003725,EMP0311,5,2024,22,0,4,1
ATT0003726,EMP0311,6,2024,20,3,2,0
ATT0003727,EMP0311,7,2024,22,1,15,3
ATT0003728,EMP0311,8,2024,21,0,10,3
ATT0003729,EMP0311,9,2024,21,1,4,3
ATT0003730,EMP0311,10,2024,21,1,0,0
ATT0003731,EMP0311,11,2024,21,2,13,1
ATT0003732,EMP0311,12,2024,18,0,1,2
ATT0003733,EMP0312,1,2024,18,3,13,0
ATT0003734,EMP0312,2,2024,18,3,19,2
ATT0003735,EMP0312,3,2024,20,0,7,0
ATT0003736,EMP0312,4,2024,19,1,19,2
ATT0003737,EMP0312,5,2024,21,3,3,0
ATT0003738,EMP0312,6,2024,22,0,16,3
ATT0003739,EMP0312,7,2024,20,0,1,1
ATT0003740,EMP0312,8,2024,19,1,14,1
ATT0003741,EMP0312,9,2024,19,0,3,3
ATT0003742,EMP0312,10,2024,22,2,7,0
ATT0003743,EMP0312,11,2024,21,2,16,0
ATT0003744,EMP0312,12,2024,21,1,7,0
ATT0003745,EMP0313,1,2024,20,3,0,1
ATT0003746,EMP0313,2,2024,22,2,10,0
ATT0003747,EMP0313,3,2024,20,1,19,0
ATT0003748,EMP0313,4,2024,18,0,2,2
ATT0003749,EMP0313,5,2024,19,0,2,3
ATT0003750,EMP0313,6,2024,22,3,3,1
ATT0003751,EMP0313,7,2024,18,1,3,2
ATT0003752,EMP0313,8,2024,19,0,16,0
ATT0003753,EMP0313,9,2024,22,2,6,1
ATT0003754,EMP0313,10,2024,20,1,20,1
ATT0003755,EMP0313,11,2024,21,0,20,0
ATT0003756,EMP0313,12,2024,20,0,13,1
ATT0003757,EMP0314,1,2024,22,0,16,3
ATT0003758,EMP0314,2,2024,19,2,9,2
ATT0003759,EMP0314,3,2024,19,0,10,3
ATT0003760,EMP0314,4,2024,18,0,6,2
ATT0003761,EMP0314,5,2024,18,0,10,0
ATT0003762,EMP0314,6,2024,21,1,18,3
ATT0003763,EMP0314,7,2024,21,0,14,1
ATT0003764,EMP0314,8,2024,20,0,5,2
ATT0003765,EMP0314,9,2024,21,1,17,0
ATT0003766,EMP0314,10,2024,21,1,13,3
ATT0003767,EMP0314,11,2024,18,1,20,2
ATT0003768,EMP0314,12,2024,20,1,11,3
ATT0003769,EMP0315,1,2024,22,1,6,2
ATT0003770,EMP0315,2,2024,22,0,6,3
ATT0003771,EMP0315,3,2024,19,1,0,3
ATT0003772,EMP0315,4,2024,20,0,12,0
ATT0003773,EMP0315,5,2024,19,1,16,0
ATT0003774,EMP0315,6,2024,18,1,14,0
ATT0003775,EMP0315,7,2024,18,0,14,0
ATT0003776,EMP0315,8,2024,18,2,6,1
ATT0003777,EMP0315,9,2024,20,0,13,0
ATT0003778,EMP0315,10,2024,20,1,9,2
ATT0003779,EMP0315,11,2024,19,0,20,0
ATT0003780,EMP0315,12,2024,22,1,7,3
ATT0003781,EMP0316,1,2024,19,1,10,1
ATT0003782,EMP0316,2,2024,22,1,8,1
ATT0003783,EMP0316,3,2024,21,1,7,3
ATT0003784,EMP0316,4,2024,21,2,7,3
ATT0003785,EMP0316,5,2024,18,3,12,0
ATT0003786,EMP0316,6,2024,18,0,19,2
ATT0003787,EMP0316,7,2024,19,1,9,3
ATT0003788,EMP0316,8,2024,22,1,19,0
ATT0003789,EMP0316,9,2024,20,1,2,2
ATT0003790,EMP0316,10,2024,20,3,13,2
ATT0003791,EMP0316,11,2024,18,2,8,1
ATT0003792,EMP0316,12,2024,22,1,2,3
ATT0003793,EMP0317,1,2024,21,3,13,2
ATT0003794,EMP0317,2,2024,19,1,13,1
ATT0003795,EMP0317,3,2024,22,0,9,2
ATT0003796,EMP0317,4,2024,20,1,2,0
ATT0003797,EMP0317,5,2024,21,1,19,2
ATT0003798,EMP0317,6,2024,18,1,2,0
ATT0003799,EMP0317,7,2024,19,3,19,0
ATT0003800,EMP0317,8,2024,21,0,13,3
ATT0003801,EMP0317,9,2024,20,1,6,3
ATT0003802,EMP0317,10,2024,20,0,16,2
ATT0003803,EMP0317,11,2024,22,3,18,2
ATT0003804,EMP0317,12,2024,22,2,4,2
ATT0003805,EMP0318,1,2024,22,1,12,1
ATT0003806,EMP0318,2,2024,21,1,12,0
ATT0003807,EMP0318,3,2024,20,3,2,1
ATT0003808,EMP0318,4,2024,18,0,10,3
ATT0003809,EMP0318,5,2024,21,2,19,1
ATT0003810,EMP0318,6,2024,19,2,8,1
ATT0003811,EMP0318,7,2024,19,2,4,0
ATT0003812,EMP0318,8,2024,21,0,5,2
ATT0003813,EMP0318,9,2024,21,1,14,2
ATT0003814,EMP0318,10,2024,18,1,18,2
ATT0003815,EMP0318,11,2024,18,1,16,2
ATT0003816,EMP0318,12,2024,21,0,13,3
ATT0003817,EMP0319,1,2024,20,0,4,0
ATT0003818,EMP0319,2,2024,19,2,10,0
ATT0003819,EMP0319,3,2024,20,0,17,2
ATT0003820,EMP0319,4,2024,21,1,4,3
ATT0003821,EMP0319,5,2024,21,0,10,1
ATT0003822,EMP0319,6,2024,22,1,6,1
ATT0003823,EMP0319,7,2024,18,1,11,3
ATT0003824,EMP0319,8,2024,21,1,4,0
ATT0003825,EMP0319,9,2024,22,1,1,1
ATT0003826,EMP0319,10,2024,22,2,14,3
ATT0003827,EMP0319,11,2024,18,3,4,2
ATT0003828,EMP0319,12,2024,21,2,12,1
ATT0003829,EMP0320,1,2024,22,2,15,0
ATT0003830,EMP0320,2,2024,18,1,6,0
ATT0003831,EMP0320,3,2024,20,1,20,1
ATT0003832,EMP0320,4,2024,19,2,17,1
ATT0003833,EMP0320,5,2024,21,3,5,0
ATT0003834,EMP0320,6,2024,21,2,10,0
ATT0003835,EMP0320,7,2024,18,3,6,2
ATT0003836,EMP0320,8,2024,18,3,6,0
ATT0003837,EMP0320,9,2024,21,0,19,0
ATT0003838,EMP0320,10,2024,20,1,8,0
ATT0003839,EMP0320,11,2024,18,3,19,2
ATT0003840,EMP0320,12,2024,19,0,0,2
ATT0003841,EMP0321,1,2024,19,3,19,2
ATT0003842,EMP0321,2,2024,20,1,13,3
ATT0003843,EMP0321,3,2024,20,3,7,2
ATT0003844,EMP0321,4,2024,19,1,8,2
ATT0003845,EMP0321,5,2024,22,2,7,1
ATT0003846,EMP0321,6,2024,18,2,2,0
ATT0003847,EMP0321,7,2024,20,1,2,3
ATT0003848,EMP0321,8,2024,19,2,17,0
ATT0003849,EMP0321,9,2024,21,0,17,1
ATT0003850,EMP0321,10,2024,22,2,4,1
ATT0003851,EMP0321,11,2024,18,1,2,3
ATT0003852,EMP0321,12,2024,21,2,4,1
ATT0003853,EMP0322,1,2024,22,2,13,2
ATT0003854,EMP0322,2,2024,22,1,4,1
ATT0003855,EMP0322,3,2024,22,1,2,3
ATT0003856,EMP0322,4,2024,20,2,2,3
ATT0003857,EMP0322,5,2024,19,2,11,2
ATT0003858,EMP0322,6,2024,22,3,14,2
ATT0003859,EMP0322,7,2024,22,0,5,1
ATT0003860,EMP0322,8,2024,22,1,2,0
ATT0003861,EMP0322,9,2024,18,2,10,2
ATT0003862,EMP0322,10,2024,20,2,4,2
ATT0003863,EMP0322,11,2024,22,3,7,2
ATT0003864,EMP0322,12,2024,22,3,6,2
ATT0003865,EMP0323,1,2024,22,1,5,2
ATT0003866,EMP0323,2,2024,19,1,6,3
ATT0003867,EMP0323,3,2024,22,3,19,2
ATT0003868,EMP0323,4,2024,21,2,8,3
ATT0003869,EMP0323,5,2024,21,2,9,1
ATT0003870,EMP0323,6,2024,18,0,17,3
ATT0003871,EMP0323,7,2024,18,1,15,2
ATT0003872,EMP0323,8,2024,22,3,18,0
ATT0003873,EMP0323,9,2024,19,2,18,2
ATT0003874,EMP0323,10,2024,22,0,19,0
ATT0003875,EMP0323,11,2024,18,0,1,0
ATT0003876,EMP0323,12,2024,22,1,0,0
ATT0003877,EMP0324,1,2024,22,0,3,3
ATT0003878,EMP0324,2,2024,19,3,1,2
ATT0003879,EMP0324,3,2024,22,3,12,1
ATT0003880,EMP0324,4,2024,18,3,2,2
ATT0003881,EMP0324,5,2024,20,0,17,1
ATT0003882,EMP0324,6,2024,22,2,1,2
ATT0003883,EMP0324,7,2024,20,3,20,0
ATT0003884,EMP0324,8,2024,18,3,4,2
ATT0003885,EMP0324,9,2024,22,0,0,0
ATT0003886,EMP0324,10,2024,22,0,14,2
ATT0003887,EMP0324,11,2024,19,1,16,3
ATT0003888,EMP0324,12,2024,20,1,4,3
ATT0003889,EMP0325,1,2024,20,1,14,1
ATT0003890,EMP0325,2,2024,18,3,18,1
ATT0003891,EMP0325,3,2024,19,0,5,3
ATT0003892,EMP0325,4,2024,21,0,19,0
ATT0003893,EMP0325,5,2024,18,2,3,1
ATT0003894,EMP0325,6,2024,19,3,3,3
ATT0003895,EMP0325,7,2024,21,0,8,2
ATT0003896,EMP0325,8,2024,21,1,10,3
ATT0003897,EMP0325,9,2024,20,3,18,3
ATT0003898,EMP0325,10,2024,22,0,12,0
ATT0003899,EMP0325,11,2024,18,1,15,2
ATT0003900,EMP0325,12,2024,18,3,17,2
ATT0003901,EMP0326,1,2024,22,0,17,1
ATT0003902,EMP0326,2,2024,22,1,17,1
ATT0003903,EMP0326,3,2024,19,1,20,2
ATT0003904,EMP0326,4,2024,18,3,12,0
ATT0003905,EMP0326,5,2024,22,3,5,3
ATT0003906,EMP0326,6,2024,18,1,19,0
ATT0003907,EMP0326,7,2024,21,0,6,1
ATT0003908,EMP0326,8,2024,20,3,12,0
ATT0003909,EMP0326,9,2024,18,2,9,1
ATT0003910,EMP0326,10,2024,20,1,6,2
ATT0003911,EMP0326,11,2024,22,0,2,3
ATT0003912,EMP0326,12,2024,19,2,11,2
ATT0003913,EMP0327,1,2024,20,0,3,1
ATT0003914,EMP0327,2,2024,19,2,13,2
ATT0003915,EMP0327,3,2024,18,0,8,0
ATT0003916,EMP0327,4,2024,20,1,2,0
ATT0003917,EMP0327,5,2024,20,0,18,0
ATT0003918,EMP0327,6,2024,22,0,17,0
ATT0003919,EMP0327,7,2024,21,1,17,0
ATT0003920,EMP0327,8,2024,18,3,4,2
ATT0003921,EMP0327,9,2024,20,2,4,0
ATT0003922,EMP0327,10,2024,18,1,8,1
ATT0003923,EMP0327,11,2024,19,0,13,1
ATT0003924,EMP0327,12,2024,22,2,19,1
ATT0003925,EMP0328,1,2024,21,0,10,0
ATT0003926,EMP0328,2,2024,22,0,14,1
ATT0003927,EMP0328,3,2024,22,2,7,2
ATT0003928,EMP0328,4,2024,18,0,0,3
ATT0003929,EMP0328,5,2024,18,1,4,2
ATT0003930,EMP0328,6,2024,19,2,2,3
ATT0003931,EMP0328,7,2024,19,1,5,0
ATT0003932,EMP0328,8,2024,18,0,1,1
ATT0003933,EMP0328,9,2024,18,0,17,1
ATT0003934,EMP0328,10,2024,19,2,2,2
ATT0003935,EMP0328,11,2024,21,0,17,2
ATT0003936,EMP0328,12,2024,21,3,15,2
ATT0003937,EMP0329,1,2024,22,2,5,0
ATT0003938,EMP0329,2,2024,22,3,12,1
ATT0003939,EMP0329,3,2024,19,3,8,3
ATT0003940,EMP0329,4,2024,22,1,16,1
ATT0003941,EMP0329,5,2024,22,2,2,1
ATT0003942,EMP0329,6,2024,18,3,16,0
ATT0003943,EMP0329,7,2024,19,1,2,2
ATT0003944,EMP0329,8,2024,18,1,10,1
ATT0003945,EMP0329,9,2024,21,2,16,0
ATT0003946,EMP0329,10,2024,22,2,6,2
ATT0003947,EMP0329,11,2024,18,2,11,1
ATT0003948,EMP0329,12,2024,22,3,16,1
ATT0003949,EMP0330,1,2024,20,1,0,3
ATT0003950,EMP0330,2,2024,20,3,14,1
ATT0003951,EMP0330,3,2024,21,3,6,0
ATT0003952,EMP0330,4,2024,20,0,0,3
ATT0003953,EMP0330,5,2024,19,1,19,0
ATT0003954,EMP0330,6,2024,18,3,10,1
ATT0003955,EMP0330,7,2024,22,0,5,2
ATT0003956,EMP0330,8,2024,22,2,7,2
ATT0003957,EMP0330,9,2024,22,3,8,3
ATT0003958,EMP0330,10,2024,22,0,3,2
ATT0003959,EMP0330,11,2024,21,3,12,3
ATT0003960,EMP0330,12,2024,18,3,1,1
ATT0003961,EMP0331,1,2024,21,3,4,3
ATT0003962,EMP0331,2,2024,22,0,6,2
ATT0003963,EMP0331,3,2024,18,1,17,2
ATT0003964,EMP0331,4,2024,20,1,19,3
ATT0003965,EMP0331,5,2024,19,0,19,0
ATT0003966,EMP0331,6,2024,22,2,17,0
ATT0003967,EMP0331,7,2024,20,1,17,3
ATT0003968,EMP0331,8,2024,19,3,17,1
ATT0003969,EMP0331,9,2024,19,3,7,1
ATT0003970,EMP0331,10,2024,22,0,3,1
ATT0003971,EMP0331,11,2024,22,2,2,2
ATT0003972,EMP0331,12,2024,18,1,13,0
ATT0003973,EMP0332,1,2024,18,3,20,2
ATT0003974,EMP0332,2,2024,18,2,18,1
ATT0003975,EMP0332,3,2024,20,1,18,3
ATT0003976,EMP0332,4,2024,22,2,20,2
ATT0003977,EMP0332,5,2024,18,0,12,2
ATT0003978,EMP0332,6,2024,19,0,11,3
ATT0003979,EMP0332,7,2024,18,2,7,3
ATT0003980,EMP0332,8,2024,19,0,4,3
ATT0003981,EMP0332,9,2024,21,3,0,1
ATT0003982,EMP0332,10,2024,22,3,5,3
ATT0003983,EMP0332,11,2024,22,2,1,2
ATT0003984,EMP0332,12,2024,21,2,14,0
ATT0003985,EMP0333,1,2024,18,0,12,0
ATT0003986,EMP0333,2,2024,20,2,6,3
ATT0003987,EMP0333,3,2024,20,2,4,1
ATT0003988,EMP0333,4,2024,19,2,15,1
ATT0003989,EMP0333,5,2024,22,3,15,1
ATT0003990,EMP0333,6,2024,19,0,4,2
ATT0003991,EMP0333,7,2024,20,0,18,0
ATT0003992,EMP0333,8,2024,21,2,1,3
ATT0003993,EMP0333,9,2024,18,0,9,0
ATT0003994,EMP0333,10,2024,21,1,10,1
ATT0003995,EMP0333,11,2024,18,1,3,2
ATT0003996,EMP0333,12,2024,20,0,12,3
ATT0003997,EMP0334,1,2024,18,3,20,1
ATT0003998,EMP0334,2,2024,20,1,7,2
ATT0003999,EMP0334,3,2024,20,1,14,2
ATT0004000,EMP0334,4,2024,19,0,15,1
ATT0004001,EMP0334,5,2024,20,3,5,1
ATT0004002,EMP0334,6,2024,20,3,8,0
ATT0004003,EMP0334,7,2024,22,0,9,2
ATT0004004,EMP0334,8,2024,20,0,19,0
ATT0004005,EMP0334,9,2024,22,3,0,2
ATT0004006,EMP0334,10,2024,19,0,12,2
ATT0004007,EMP0334,11,2024,21,2,2,2
ATT0004008,EMP0334,12,2024,18,3,6,3
ATT0004009,EMP0335,1,2024,18,3,0,2
ATT0004010,EMP0335,2,2024,18,0,20,2
ATT0004011,EMP0335,3,2024,21,1,2,0
ATT0004012,EMP0335,4,2024,20,1,16,2
ATT0004013,EMP0335,5,2024,19,0,10,1
ATT0004014,EMP0335,6,2024,22,1,0,0
ATT0004015,EMP0335,7,2024,18,1,7,2
ATT0004016,EMP0335,8,2024,19,2,7,3
ATT0004017,EMP0335,9,2024,20,3,7,0
ATT0004018,EMP0335,10,2024,20,0,9,0
ATT0004019,EMP0335,11,2024,20,2,9,1
ATT0004020,EMP0335,12,2024,21,0,1,0
ATT0004021,EMP0336,1,2024,19,0,4,1
ATT0004022,EMP0336,2,2024,20,1,0,0
ATT0004023,EMP0336,3,2024,20,0,14,1
ATT0004024,EMP0336,4,2024,22,1,17,2
ATT0004025,EMP0336,5,2024,20,0,5,1
ATT0004026,EMP0336,6,2024,21,3,2,3
ATT0004027,EMP0336,7,2024,20,0,11,2
ATT0004028,EMP0336,8,2024,18,2,17,3
ATT0004029,EMP0336,9,2024,18,3,17,1
ATT0004030,EMP0336,10,2024,21,3,20,3
ATT0004031,EMP0336,11,2024,18,1,14,0
ATT0004032,EMP0336,12,2024,22,0,19,2
ATT0004033,EMP0337,1,2024,19,1,12,1
ATT0004034,EMP0337,2,2024,19,0,14,3
ATT0004035,EMP0337,3,2024,19,3,14,3
ATT0004036,EMP0337,4,2024,20,1,3,3
ATT0004037,EMP0337,5,2024,21,0,8,0
ATT0004038,EMP0337,6,2024,20,3,14,1
ATT0004039,EMP0337,7,2024,21,0,6,1
ATT0004040,EMP0337,8,2024,19,3,12,1
ATT0004041,EMP0337,9,2024,20,0,14,1
ATT0004042,EMP0337,10,2024,21,1,9,0
ATT0004043,EMP0337,11,2024,19,1,5,1
ATT0004044,EMP0337,12,2024,18,2,3,0
ATT0004045,EMP0338,1,2024,19,2,4,3
ATT0004046,EMP0338,2,2024,22,0,13,3
ATT0004047,EMP0338,3,2024,19,2,16,1
ATT0004048,EMP0338,4,2024,21,1,13,3
ATT0004049,EMP0338,5,2024,20,3,6,3
ATT0004050,EMP0338,6,2024,21,1,4,3
ATT0004051,EMP0338,7,2024,21,0,12,1
ATT0004052,EMP0338,8,2024,21,2,13,3
ATT0004053,EMP0338,9,2024,19,0,16,3
ATT0004054,EMP0338,10,2024,22,2,13,1
ATT0004055,EMP0338,11,2024,22,1,3,2
ATT0004056,EMP0338,12,2024,21,0,15,2
ATT0004057,EMP0339,1,2024,18,1,9,1
ATT0004058,EMP0339,2,2024,18,3,12,3
ATT0004059,EMP0339,3,2024,19,1,4,2
ATT0004060,EMP0339,4,2024,19,3,7,0
ATT0004061,EMP0339,5,2024,22,2,9,2
ATT0004062,EMP0339,6,2024,22,2,9,3
ATT0004063,EMP0339,7,2024,18,2,13,3
ATT0004064,EMP0339,8,2024,18,0,8,0
ATT0004065,EMP0339,9,2024,22,2,20,1
ATT0004066,EMP0339,10,2024,22,2,6,2
ATT0004067,EMP0339,11,2024,21,1,18,1
ATT0004068,EMP0339,12,2024,21,3,19,2
ATT0004069,EMP0340,1,2024,21,2,16,3
ATT0004070,EMP0340,2,2024,22,0,17,0
ATT0004071,EMP0340,3,2024,21,3,9,3
ATT0004072,EMP0340,4,2024,22,1,14,3
ATT0004073,EMP0340,5,2024,22,3,0,3
ATT0004074,EMP0340,6,2024,22,2,16,0
ATT0004075,EMP0340,7,2024,21,0,1,3
ATT0004076,EMP0340,8,2024,19,1,1,2
ATT0004077,EMP0340,9,2024,18,2,3,1
ATT0004078,EMP0340,10,2024,18,1,15,3
ATT0004079,EMP0340,11,2024,21,3,4,0
ATT0004080,EMP0340,12,2024,18,2,7,0
ATT0004081,EMP0341,1,2024,19,0,14,3
ATT0004082,EMP0341,2,2024,20,1,11,1
ATT0004083,EMP0341,3,2024,22,1,5,0
ATT0004084,EMP0341,4,2024,18,3,2,2
ATT0004085,EMP0341,5,2024,18,2,5,1
ATT0004086,EMP0341,6,2024,21,3,5,1
ATT0004087,EMP0341,7,2024,18,3,11,0
ATT0004088,EMP0341,8,2024,22,3,8,3
ATT0004089,EMP0341,9,2024,21,1,1,2
ATT0004090,EMP0341,10,2024,21,2,0,0
ATT0004091,EMP0341,11,2024,19,1,19,2
ATT0004092,EMP0341,12,2024,20,1,18,0
ATT0004093,EMP0342,1,2024,18,2,15,2
ATT0004094,EMP0342,2,2024,22,2,20,3
ATT0004095,EMP0342,3,2024,19,2,11,1
ATT0004096,EMP0342,4,2024,21,3,19,0
ATT0004097,EMP0342,5,2024,19,1,19,1
ATT0004098,EMP0342,6,2024,19,3,20,0
ATT0004099,EMP0342,7,2024,22,3,1,1
ATT0004100,EMP0342,8,2024,18,1,20,0
ATT0004101,EMP0342,9,2024,18,0,8,1
ATT0004102,EMP0342,10,2024,22,2,1,0
ATT0004103,EMP0342,11,2024,22,2,13,3
ATT0004104,EMP0342,12,2024,18,3,11,1
